"label","n","parent","id"
"Ukraine",24,"total  -  Sci Fi","total  -  Sci Fi  -  Ukraine"
"Ukraine",6,"total  -  Sport","total  -  Sport  -  Ukraine"
"Ukraine",69,"total  -  Thriller","total  -  Thriller  -  Ukraine"
"Ukraine",2,"total  -  War","total  -  War  -  Ukraine"
"Ukraine",13,"total  -  Western","total  -  Western  -  Ukraine"
"United Arab Emirates",202,"total  -  Action","total  -  Action  -  United Arab Emirates"
"United Arab Emirates",124,"total  -  Adventure","total  -  Adventure  -  United Arab Emirates"
"United Arab Emirates",35,"total  -  Animation","total  -  Animation  -  United Arab Emirates"
"United Arab Emirates",21,"total  -  Biography","total  -  Biography  -  United Arab Emirates"
"United Arab Emirates",168,"total  -  Comedy","total  -  Comedy  -  United Arab Emirates"
"United Arab Emirates",134,"total  -  Crime","total  -  Crime  -  United Arab Emirates"
"United Arab Emirates",14,"total  -  Documentary","total  -  Documentary  -  United Arab Emirates"
"United Arab Emirates",343,"total  -  Drama","total  -  Drama  -  United Arab Emirates"
"United Arab Emirates",18,"total  -  Family","total  -  Family  -  United Arab Emirates"
"United Arab Emirates",59,"total  -  Fantasy","total  -  Fantasy  -  United Arab Emirates"
"United Arab Emirates",11,"total  -  Game Show","total  -  Game Show  -  United Arab Emirates"
"United Arab Emirates",5,"total  -  History","total  -  History  -  United Arab Emirates"
"United Arab Emirates",31,"total  -  Horror","total  -  Horror  -  United Arab Emirates"
"United Arab Emirates",1,"total  -  Music","total  -  Music  -  United Arab Emirates"
"United Arab Emirates",1,"total  -  Musical","total  -  Musical  -  United Arab Emirates"
"United Arab Emirates",46,"total  -  Mystery","total  -  Mystery  -  United Arab Emirates"
"United Arab Emirates",16,"total  -  Reality TV","total  -  Reality TV  -  United Arab Emirates"
"United Arab Emirates",106,"total  -  Romance","total  -  Romance  -  United Arab Emirates"
"United Arab Emirates",25,"total  -  Sci Fi","total  -  Sci Fi  -  United Arab Emirates"
"United Arab Emirates",5,"total  -  Sport","total  -  Sport  -  United Arab Emirates"
"United Arab Emirates",75,"total  -  Thriller","total  -  Thriller  -  United Arab Emirates"
"United Arab Emirates",3,"total  -  War","total  -  War  -  United Arab Emirates"
"United Arab Emirates",5,"total  -  Western","total  -  Western  -  United Arab Emirates"
"United Kingdom",169,"total  -  Action","total  -  Action  -  United Kingdom"
"United Kingdom",2,"total  -  Adult","total  -  Adult  -  United Kingdom"
"United Kingdom",144,"total  -  Adventure","total  -  Adventure  -  United Kingdom"
"United Kingdom",59,"total  -  Animation","total  -  Animation  -  United Kingdom"
"United Kingdom",18,"total  -  Biography","total  -  Biography  -  United Kingdom"
"United Kingdom",216,"total  -  Comedy","total  -  Comedy  -  United Kingdom"
"United Kingdom",108,"total  -  Crime","total  -  Crime  -  United Kingdom"
"United Kingdom",28,"total  -  Documentary","total  -  Documentary  -  United Kingdom"
"United Kingdom",285,"total  -  Drama","total  -  Drama  -  United Kingdom"
"United Kingdom",31,"total  -  Family","total  -  Family  -  United Kingdom"
"United Kingdom",48,"total  -  Fantasy","total  -  Fantasy  -  United Kingdom"
"United Kingdom",6,"total  -  Game Show","total  -  Game Show  -  United Kingdom"
"United Kingdom",3,"total  -  History","total  -  History  -  United Kingdom"
"United Kingdom",34,"total  -  Horror","total  -  Horror  -  United Kingdom"
"United Kingdom",3,"total  -  Music","total  -  Music  -  United Kingdom"
"United Kingdom",2,"total  -  Musical","total  -  Musical  -  United Kingdom"
"United Kingdom",40,"total  -  Mystery","total  -  Mystery  -  United Kingdom"
"United Kingdom",16,"total  -  Reality TV","total  -  Reality TV  -  United Kingdom"
"United Kingdom",78,"total  -  Romance","total  -  Romance  -  United Kingdom"
"United Kingdom",35,"total  -  Sci Fi","total  -  Sci Fi  -  United Kingdom"
"United Kingdom",9,"total  -  Sport","total  -  Sport  -  United Kingdom"
"United Kingdom",2,"total  -  Talk Show","total  -  Talk Show  -  United Kingdom"
"United Kingdom",62,"total  -  Thriller","total  -  Thriller  -  United Kingdom"
"United Kingdom",6,"total  -  War","total  -  War  -  United Kingdom"
"United Kingdom",11,"total  -  Western","total  -  Western  -  United Kingdom"
"United States",149,"total  -  Action","total  -  Action  -  United States"
"United States",113,"total  -  Adventure","total  -  Adventure  -  United States"
"United States",51,"total  -  Animation","total  -  Animation  -  United States"
"United States",9,"total  -  Biography","total  -  Biography  -  United States"
"United States",166,"total  -  Comedy","total  -  Comedy  -  United States"
"United States",105,"total  -  Crime","total  -  Crime  -  United States"
"United States",22,"total  -  Documentary","total  -  Documentary  -  United States"
"United States",281,"total  -  Drama","total  -  Drama  -  United States"
"United States",35,"total  -  Family","total  -  Family  -  United States"
"United States",39,"total  -  Fantasy","total  -  Fantasy  -  United States"
"United States",7,"total  -  Game Show","total  -  Game Show  -  United States"
"United States",1,"total  -  History","total  -  History  -  United States"
"United States",35,"total  -  Horror","total  -  Horror  -  United States"
"United States",11,"total  -  Music","total  -  Music  -  United States"
"United States",55,"total  -  Mystery","total  -  Mystery  -  United States"
"United States",18,"total  -  Reality TV","total  -  Reality TV  -  United States"
"United States",62,"total  -  Romance","total  -  Romance  -  United States"
"United States",30,"total  -  Sci Fi","total  -  Sci Fi  -  United States"
"United States",24,"total  -  Sport","total  -  Sport  -  United States"
"United States",2,"total  -  Talk Show","total  -  Talk Show  -  United States"
"United States",57,"total  -  Thriller","total  -  Thriller  -  United States"
"United States",6,"total  -  War","total  -  War  -  United States"
"United States",8,"total  -  Western","total  -  Western  -  United States"
"Uruguay",131,"total  -  Action","total  -  Action  -  Uruguay"
"Uruguay",105,"total  -  Adventure","total  -  Adventure  -  Uruguay"
"Uruguay",49,"total  -  Animation","total  -  Animation  -  Uruguay"
"Uruguay",15,"total  -  Biography","total  -  Biography  -  Uruguay"
"Uruguay",171,"total  -  Comedy","total  -  Comedy  -  Uruguay"
"Uruguay",153,"total  -  Crime","total  -  Crime  -  Uruguay"
"Uruguay",14,"total  -  Documentary","total  -  Documentary  -  Uruguay"
"Uruguay",368,"total  -  Drama","total  -  Drama  -  Uruguay"
"Uruguay",15,"total  -  Family","total  -  Family  -  Uruguay"
"Uruguay",33,"total  -  Fantasy","total  -  Fantasy  -  Uruguay"
"Uruguay",1,"total  -  Game Show","total  -  Game Show  -  Uruguay"
"Uruguay",6,"total  -  History","total  -  History  -  Uruguay"
"Uruguay",34,"total  -  Horror","total  -  Horror  -  Uruguay"
"Uruguay",35,"total  -  Music","total  -  Music  -  Uruguay"
"Uruguay",2,"total  -  Musical","total  -  Musical  -  Uruguay"
"Uruguay",55,"total  -  Mystery","total  -  Mystery  -  Uruguay"
"Uruguay",3,"total  -  Reality TV","total  -  Reality TV  -  Uruguay"
"Uruguay",87,"total  -  Romance","total  -  Romance  -  Uruguay"
"Uruguay",12,"total  -  Sci Fi","total  -  Sci Fi  -  Uruguay"
"Uruguay",6,"total  -  Sport","total  -  Sport  -  Uruguay"
"Uruguay",90,"total  -  Thriller","total  -  Thriller  -  Uruguay"
"Uruguay",3,"total  -  War","total  -  War  -  Uruguay"
"Uruguay",6,"total  -  Western","total  -  Western  -  Uruguay"
"Venezuela",131,"total  -  Action","total  -  Action  -  Venezuela"
"Venezuela",81,"total  -  Adventure","total  -  Adventure  -  Venezuela"
"Venezuela",39,"total  -  Animation","total  -  Animation  -  Venezuela"
"Venezuela",9,"total  -  Biography","total  -  Biography  -  Venezuela"
"Venezuela",180,"total  -  Comedy","total  -  Comedy  -  Venezuela"
"Venezuela",121,"total  -  Crime","total  -  Crime  -  Venezuela"
"Venezuela",11,"total  -  Documentary","total  -  Documentary  -  Venezuela"
"Venezuela",316,"total  -  Drama","total  -  Drama  -  Venezuela"
"Venezuela",17,"total  -  Family","total  -  Family  -  Venezuela"
"Venezuela",32,"total  -  Fantasy","total  -  Fantasy  -  Venezuela"
"Venezuela",2,"total  -  History","total  -  History  -  Venezuela"
"Venezuela",29,"total  -  Horror","total  -  Horror  -  Venezuela"
"Venezuela",26,"total  -  Music","total  -  Music  -  Venezuela"
"Venezuela",1,"total  -  Musical","total  -  Musical  -  Venezuela"
"Venezuela",41,"total  -  Mystery","total  -  Mystery  -  Venezuela"
"Venezuela",3,"total  -  Reality TV","total  -  Reality TV  -  Venezuela"
"Venezuela",121,"total  -  Romance","total  -  Romance  -  Venezuela"
"Venezuela",10,"total  -  Sci Fi","total  -  Sci Fi  -  Venezuela"
"Venezuela",7,"total  -  Sport","total  -  Sport  -  Venezuela"
"Venezuela",89,"total  -  Thriller","total  -  Thriller  -  Venezuela"
"Venezuela",3,"total  -  War","total  -  War  -  Venezuela"
"Venezuela",7,"total  -  Western","total  -  Western  -  Venezuela"
"Vietnam",240,"total  -  Action","total  -  Action  -  Vietnam"
"Vietnam",141,"total  -  Adventure","total  -  Adventure  -  Vietnam"
"Vietnam",18,"total  -  Animation","total  -  Animation  -  Vietnam"
"Vietnam",6,"total  -  Biography","total  -  Biography  -  Vietnam"
"Vietnam",238,"total  -  Comedy","total  -  Comedy  -  Vietnam"
"Vietnam",125,"total  -  Crime","total  -  Crime  -  Vietnam"
"Vietnam",6,"total  -  Documentary","total  -  Documentary  -  Vietnam"
"Vietnam",351,"total  -  Drama","total  -  Drama  -  Vietnam"
"Vietnam",32,"total  -  Family","total  -  Family  -  Vietnam"
"Vietnam",72,"total  -  Fantasy","total  -  Fantasy  -  Vietnam"
"Vietnam",1,"total  -  Film Noir","total  -  Film Noir  -  Vietnam"
"Vietnam",1,"total  -  Game Show","total  -  Game Show  -  Vietnam"
"Vietnam",15,"total  -  History","total  -  History  -  Vietnam"
"Vietnam",37,"total  -  Horror","total  -  Horror  -  Vietnam"
"Vietnam",3,"total  -  Music","total  -  Music  -  Vietnam"
"Vietnam",2,"total  -  Musical","total  -  Musical  -  Vietnam"
"Vietnam",62,"total  -  Mystery","total  -  Mystery  -  Vietnam"
"Vietnam",1,"total  -  Reality TV","total  -  Reality TV  -  Vietnam"
"Vietnam",122,"total  -  Romance","total  -  Romance  -  Vietnam"
"Vietnam",49,"total  -  Sci Fi","total  -  Sci Fi  -  Vietnam"
"Vietnam",92,"total  -  Thriller","total  -  Thriller  -  Vietnam"
"Vietnam",5,"total  -  War","total  -  War  -  Vietnam"
"Vietnam",3,"total  -  Western","total  -  Western  -  Vietnam"
